"","X.1","Device_ID","Winter","PP_Shoot","Habitat","case_","ceh_broad","Case","weight","Used","weight2","gbg_dist_points"
"1876",1876,"194242",2019,"post","check",FALSE,"other",0,1,"Avail",1,1440.5042378297
"1877",1877,"194242",2019,"post","check",FALSE,"other",0,1,"Avail",1,757.302859392108
"1878",1878,"194242",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,685.406042296655
"1879",1879,"194242",2019,"post","11",FALSE,"bog",0,1,"Avail",1,1163.02633395094
"1880",1880,"194242",2019,"post","16",FALSE,"saltmarsh_coastal",0,1,"Avail",1,1408.45773781816
"1881",1881,"194242",2019,"post","check",FALSE,"other",0,1,"Avail",1,3136.52482441271
"1882",1882,"194242",2019,"post","11",FALSE,"bog",0,1,"Avail",1,2254.0424175267
"1883",1883,"194242",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,210.089696283087
"1884",1884,"194243",2019,"post","11",FALSE,"bog",0,1,"Avail",1,1725.73340486709
"1885",1885,"194243",2019,"post","check",FALSE,"other",0,1,"Avail",1,2589.85043948624
"1886",1886,"194243",2019,"post","3",FALSE,"arable_hort",0,1,"Avail",1,454.243991577759
"1887",1887,"194243",2019,"post","16",FALSE,"saltmarsh_coastal",0,1,"Avail",1,481.158548034139
"1888",1888,"194243",2019,"post","11",FALSE,"bog",0,1,"Avail",1,391.270703074629
"1889",1889,"194243",2019,"post","1",FALSE,"other",0,1,"Avail",1,160.348953607713
"1890",1890,"194243",2019,"post","check",FALSE,"other",0,1,"Avail",1,1439.50530974078
"1891",1891,"194243",2019,"post","2",FALSE,"other",0,1,"Avail",1,1260.2730822396
"1892",1892,"194243",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,779.741555365761
"1893",1893,"194243",2019,"post","11",FALSE,"bog",0,1,"Avail",1,1264.03585655841
"1894",1894,"194243",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,293.7150111731
"1895",1895,"194243",2019,"post","11",FALSE,"bog",0,1,"Avail",1,1097.80230384647
"1896",1896,"194243",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,272.128470462878
"1897",1897,"194243",2019,"post","11",FALSE,"bog",0,1,"Avail",1,1704.52089062436
"1898",1898,"194243",2019,"post","14",FALSE,"freshwater",0,1,"Avail",1,359.330023528965
"1899",1899,"194243",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,372.984697991697
"1900",1900,"194243",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,728.374966040698
"1901",1901,"194243",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1159.69242584545
"1902",1902,"194243",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,3522.11037038966
"1903",1903,"194243",2019,"post","3",FALSE,"arable_hort",0,1,"Avail",1,269.150306286581
"1904",1904,"194243",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,255.739677716514
"1905",1905,"194243",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,793.675179046975
"1906",1906,"194243",2019,"post","1",FALSE,"other",0,1,"Avail",1,6.44658538830425
"1907",1907,"194243",2019,"post","11",FALSE,"bog",0,1,"Avail",1,290.60462685658
"1908",1908,"194243",2019,"post","1",FALSE,"other",0,1,"Avail",1,181.138282915434
"1909",1909,"194243",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,410.08110592948
"1910",1910,"194243",2019,"post","2",FALSE,"other",0,1,"Avail",1,667.141887531049
"1911",1911,"194243",2019,"post","check",FALSE,"other",0,1,"Avail",1,1753.95819810321
"1912",1912,"194243",2019,"post","11",FALSE,"bog",0,1,"Avail",1,729.51450072478
"1913",1913,"194243",2019,"post","3",FALSE,"arable_hort",0,1,"Avail",1,217.572582285278
"1914",1914,"194243",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,142.890329010178
"1915",1915,"194243",2019,"post","11",FALSE,"bog",0,1,"Avail",1,60.1693956610165
"1916",1916,"194243",2019,"post","check",FALSE,"other",0,1,"Avail",1,2845.58183144732
"1917",1917,"194243",2019,"post","11",FALSE,"bog",0,1,"Avail",1,267.367614708705
"1918",1918,"194243",2019,"post","check",FALSE,"other",0,1,"Avail",1,3918.25969315819
"1919",1919,"194243",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,391.149653723699
"1920",1920,"194243",2019,"post","check",FALSE,"other",0,1,"Avail",1,3722.40952429057
"1921",1921,"194243",2019,"post","11",FALSE,"bog",0,1,"Avail",1,928.925302542499
"1922",1922,"194243",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,3554.33022110934
"1923",1923,"194243",2019,"post","3",FALSE,"arable_hort",0,1,"Avail",1,190.605621473897
"1924",1924,"194243",2019,"post","check",FALSE,"other",0,1,"Avail",1,869.699202383811
"1925",1925,"194243",2019,"post","11",FALSE,"bog",0,1,"Avail",1,1142.44700418449
"1926",1926,"194243",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,92.1225063902845
"1927",1927,"194243",2019,"post","11",FALSE,"bog",0,1,"Avail",1,868.645123715298
"1928",1928,"194243",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,141.874734141164
"1929",1929,"194243",2019,"post","11",FALSE,"bog",0,1,"Avail",1,720.921918375522
"1930",1930,"194243",2019,"post","11",FALSE,"bog",0,1,"Avail",1,350.176891986531
"1931",1931,"194243",2019,"post","11",FALSE,"bog",0,1,"Avail",1,2769.45651704575
"1932",1932,"194243",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,34.2327422703856
"1933",1933,"194243",2019,"post","1",FALSE,"other",0,1,"Avail",1,2447.71058011773
"1934",1934,"194243",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,1886.06101053965
"1935",1935,"194243",2019,"post","check",FALSE,"other",0,1,"Avail",1,2063.57238105302
"1936",1936,"194243",2019,"post","14",FALSE,"freshwater",0,1,"Avail",1,3323.10315142635
"1937",1937,"194243",2019,"post","check",FALSE,"other",0,1,"Avail",1,4157.27232531127
"1938",1938,"194243",2019,"post","11",FALSE,"bog",0,1,"Avail",1,2314.05140488248
"1939",1939,"194243",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,181.770603385096
"1940",1940,"194243",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,1674.00415247873
"1941",1941,"194243",2019,"post","1",FALSE,"other",0,1,"Avail",1,1111.43133634564
"1942",1942,"194243",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,742.900670724823
"1943",1943,"194243",2019,"post","11",FALSE,"bog",0,1,"Avail",1,1038.42770095104
"1944",1944,"194243",2019,"post","check",FALSE,"other",0,1,"Avail",1,4867.66152036193
"1945",1945,"194243",2019,"post","1",FALSE,"other",0,1,"Avail",1,807.669557909863
"1946",1946,"194243",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,300.139489076319
"1947",1947,"194243",2019,"post","3",FALSE,"arable_hort",0,1,"Avail",1,193.333530651708
"1948",1948,"194243",2019,"post","3",FALSE,"arable_hort",0,1,"Avail",1,453.453105491354
"1949",1949,"194243",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,973.278319627111
"1950",1950,"194243",2019,"post","14",FALSE,"freshwater",0,1,"Avail",1,694.168595287982
"1951",1951,"194243",2019,"post","11",FALSE,"bog",0,1,"Avail",1,597.540496350659
"1952",1952,"194243",2019,"post","18",FALSE,"saltmarsh_coastal",0,1,"Avail",1,685.168831828618
"1953",1953,"194243",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1750.6625401467
"1954",1954,"194243",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,2208.65497914201
"1955",1955,"194243",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,563.9690894777
"1956",1956,"194243",2019,"post","3",FALSE,"arable_hort",0,1,"Avail",1,254.245525856429
"1957",1957,"194243",2019,"post","11",FALSE,"bog",0,1,"Avail",1,393.50787002559
"1958",1958,"194243",2019,"post","11",FALSE,"bog",0,1,"Avail",1,937.657587490783
"1959",1959,"194243",2019,"post","3",FALSE,"arable_hort",0,1,"Avail",1,626.811881353642
"1960",1960,"194243",2019,"post","11",FALSE,"bog",0,1,"Avail",1,352.472085168725
"1961",1961,"194243",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,7.94708249697843
"1962",1962,"194243",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,106.414194993716
"1963",1963,"194243",2019,"post","3",FALSE,"arable_hort",0,1,"Avail",1,567.497393935411
"1964",1964,"194243",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,254.229903478146
"1965",1965,"194243",2019,"post","check",FALSE,"other",0,1,"Avail",1,1373.07000146269
"1966",1966,"194243",2019,"post","check",FALSE,"other",0,1,"Avail",1,1489.13468302899
"1967",1967,"194243",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,2047.85668265451
"1968",1968,"194243",2019,"post","check",FALSE,"other",0,1,"Avail",1,951.417842840386
"1969",1969,"194243",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,364.252093742063
"1970",1970,"194243",2019,"post","check",FALSE,"other",0,1,"Avail",1,571.300869610858
"1971",1971,"194243",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,658.176363574942
"1972",1972,"194243",2019,"post","11",FALSE,"bog",0,1,"Avail",1,999.741064350219
"1973",1973,"194243",2019,"post","11",FALSE,"bog",0,1,"Avail",1,281.011509220532
"1974",1974,"194243",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,2745.2615949975
"1975",1975,"194243",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,1450.04547889025
"1976",1976,"194243",2019,"post","check",FALSE,"other",0,1,"Avail",1,350.376376220018
"1977",1977,"194243",2019,"post","check",FALSE,"other",0,1,"Avail",1,2165.1823231687
"1978",1978,"194243",2019,"post","3",FALSE,"arable_hort",0,1,"Avail",1,5.62695836444846
"1979",1979,"194243",2019,"post","2",FALSE,"other",0,1,"Avail",1,247.850320704808
"1980",1980,"194243",2019,"post","check",FALSE,"other",0,1,"Avail",1,2150.75486351199
"1981",1981,"194243",2019,"post","2",FALSE,"other",0,1,"Avail",1,2202.93180021014
"1982",1982,"194243",2019,"post","11",FALSE,"bog",0,1,"Avail",1,539.111417280592
"1983",1983,"194243",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1986.3710283123
"1984",1984,"194244",2019,"post","11",FALSE,"bog",0,1,"Avail",1,2826.30893516329
"1985",1985,"194244",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,858.723621210917
"1986",1986,"194244",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,811.803378796998
"1987",1987,"194244",2019,"post","check",FALSE,"other",0,1,"Avail",1,2410.88176941786
"1988",1988,"194244",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,2737.04655873102
"1989",1989,"194244",2019,"post","2",FALSE,"other",0,1,"Avail",1,2290.16678195157
"1990",1990,"194244",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,186.276927303861
"1991",1991,"194244",2019,"post","check",FALSE,"other",0,1,"Avail",1,1182.43356714604
"1992",1992,"194244",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,982.544048477144
"1993",1993,"194244",2019,"post","3",FALSE,"arable_hort",0,1,"Avail",1,674.583594903303
"1994",1994,"194244",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,755.886756486296
"1995",1995,"194244",2019,"post","11",FALSE,"bog",0,1,"Avail",1,1183.39045688288
"1996",1996,"194244",2019,"post","18",FALSE,"saltmarsh_coastal",0,1,"Avail",1,267.88141043941
"1997",1997,"194244",2019,"post","1",FALSE,"other",0,1,"Avail",1,853.925717427482
"1998",1998,"194244",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,453.305890401561
"1999",1999,"194244",2019,"post","11",FALSE,"bog",0,1,"Avail",1,1921.76547709729
"2000",2000,"194244",2019,"post","11",FALSE,"bog",0,1,"Avail",1,940.202931687402
"2001",2001,"194244",2019,"post","7",FALSE,"other_grassland",0,1,"Avail",1,2515.26493182118
"2002",2002,"194244",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1561.50820044883
"2003",2003,"194244",2019,"post","11",FALSE,"bog",0,1,"Avail",1,611.904220812022
"2004",2004,"194245",2019,"post","11",FALSE,"bog",0,1,"Avail",1,452.972942981461
"2005",2005,"194245",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,1055.13542919878
"2006",2006,"194245",2019,"post","11",FALSE,"bog",0,1,"Avail",1,2505.26670014433
"2007",2007,"194245",2019,"post","11",FALSE,"bog",0,1,"Avail",1,503.11970938389
"2008",2008,"194245",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,767.739817237982
"2009",2009,"194245",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1039.17700668075
"2010",2010,"194245",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,104.528201000762
"2011",2011,"194245",2019,"post","check",FALSE,"other",0,1,"Avail",1,1048.02125801768
"2012",2012,"194245",2019,"post","11",FALSE,"bog",0,1,"Avail",1,3593.63217701674
"2013",2013,"194245",2019,"post","3",FALSE,"arable_hort",0,1,"Avail",1,478.692641617161
"2014",2014,"194245",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,368.152526852993
"2015",2015,"194245",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,177.951240259257
"2016",2016,"194245",2019,"post","11",FALSE,"bog",0,1,"Avail",1,2176.33334311371
"2017",2017,"194245",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,34.1813680421099
"2018",2018,"194245",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,597.452037811139
"2019",2019,"194245",2019,"post","check",FALSE,"other",0,1,"Avail",1,656.219412053833
"2020",2020,"194245",2019,"post","1",FALSE,"other",0,1,"Avail",1,11.6931353255319
"2021",2021,"194245",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1618.99187981363
"2022",2022,"194245",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1817.47272976452
"2023",2023,"194245",2019,"post","1",FALSE,"other",0,1,"Avail",1,519.585197078099
"2024",2024,"194245",2019,"post","11",FALSE,"bog",0,1,"Avail",1,951.324494821427
"2025",2025,"194245",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1475.15657368093
"2026",2026,"194245",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,58.9150961652647
"2027",2027,"194245",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,56.3760427036508
"2028",2028,"194245",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,159.361335926688
"2029",2029,"194245",2019,"post","1",FALSE,"other",0,1,"Avail",1,77.4186411027143
"2030",2030,"194245",2019,"post","11",FALSE,"bog",0,1,"Avail",1,655.847297238674
"2031",2031,"194245",2019,"post","3",FALSE,"arable_hort",0,1,"Avail",1,6.49641084270172
"2032",2032,"194245",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,2105.549802278
"2033",2033,"194245",2019,"post","check",FALSE,"other",0,1,"Avail",1,2264.26694834362
"2034",2034,"194245",2019,"post","check",FALSE,"other",0,1,"Avail",1,4689.95088698754
"2035",2035,"194245",2019,"post","check",FALSE,"other",0,1,"Avail",1,2983.00747022611
"2036",2036,"194245",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,60.8634711621577
"2037",2037,"194245",2019,"post","11",FALSE,"bog",0,1,"Avail",1,1835.87623278259
"2038",2038,"194245",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,174.803840696743
"2039",2039,"194245",2019,"post","16",FALSE,"saltmarsh_coastal",0,1,"Avail",1,804.117714864803
"2040",2040,"194245",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,580.109923165238
"2041",2041,"194245",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,799.101118412223
"2042",2042,"194245",2019,"post","11",FALSE,"bog",0,1,"Avail",1,2727.98783611017
"2043",2043,"194245",2019,"post","18",FALSE,"saltmarsh_coastal",0,1,"Avail",1,285.342038406718
"2044",2044,"194245",2019,"post","3",FALSE,"arable_hort",0,1,"Avail",1,34.2079796636297
"2045",2045,"194245",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,692.163154549766
"2046",2046,"194245",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,615.503167343645
"2047",2047,"194245",2019,"post","11",FALSE,"bog",0,1,"Avail",1,2729.82868836374
"2048",2048,"194245",2019,"post","check",FALSE,"other",0,1,"Avail",1,1984.26603783477
"2049",2049,"194245",2019,"post","check",FALSE,"other",0,1,"Avail",1,2908.33267732912
"2050",2050,"194245",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1964.56608230572
"2051",2051,"194245",2019,"post","11",FALSE,"bog",0,1,"Avail",1,809.879638449711
"2052",2052,"194245",2019,"post","11",FALSE,"bog",0,1,"Avail",1,1507.28517734422
"2053",2053,"194245",2019,"post","check",FALSE,"other",0,1,"Avail",1,2765.86538462769
"2054",2054,"194245",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1386.40650752475
"2055",2055,"194245",2019,"post","2",FALSE,"other",0,1,"Avail",1,2170.59016033571
"2056",2056,"194245",2019,"post","11",FALSE,"bog",0,1,"Avail",1,516.049390034507
"2057",2057,"194245",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1557.86219789317
"2058",2058,"194245",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,797.324874922677
"2059",2059,"194245",2019,"post","check",FALSE,"other",0,1,"Avail",1,1277.64640659193
"2060",2060,"194245",2019,"post","check",FALSE,"other",0,1,"Avail",1,259.698511649981
"2061",2061,"194245",2019,"post","check",FALSE,"other",0,1,"Avail",1,362.387398123999
"2062",2062,"194245",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1694.94225362848
"2063",2063,"194245",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,684.354079903191
"2064",2064,"194245",2019,"post","11",FALSE,"bog",0,1,"Avail",1,1012.01768356609
"2065",2065,"194245",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,469.024885995762
"2066",2066,"194245",2019,"post","check",FALSE,"other",0,1,"Avail",1,1591.88513583846
"2067",2067,"194245",2019,"post","11",FALSE,"bog",0,1,"Avail",1,504.827584141076
"2068",2068,"194245",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,2040.15402144868
"2069",2069,"194245",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,409.546405627344
"2070",2070,"194245",2019,"post","11",FALSE,"bog",0,1,"Avail",1,2092.28347578263
"2071",2071,"194245",2019,"post","11",FALSE,"bog",0,1,"Avail",1,1206.16189065184
"2072",2072,"194245",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,282.983851605947
"2073",2073,"194245",2019,"post","11",FALSE,"bog",0,1,"Avail",1,1153.63268857065
"2074",2074,"194245",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,173.160645231774
"2075",2075,"194245",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1309.56965819484
"2076",2076,"194245",2019,"post","check",FALSE,"other",0,1,"Avail",1,2466.45595439721
"2077",2077,"194245",2019,"post","check",FALSE,"other",0,1,"Avail",1,2828.99171958522
"2078",2078,"194245",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,778.721228150586
"2079",2079,"194245",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,991.334492642749
"2080",2080,"194245",2019,"post","11",FALSE,"bog",0,1,"Avail",1,2313.91434652443
"2081",2081,"194245",2019,"post","check",FALSE,"other",0,1,"Avail",1,1707.09132517877
"2082",2082,"194245",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,1105.86606632624
"2083",2083,"194245",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,2110.24575273452
"2084",2084,"194245",2019,"post","3",FALSE,"arable_hort",0,1,"Avail",1,77.2969558664369
"2085",2085,"194245",2019,"post","16",FALSE,"saltmarsh_coastal",0,1,"Avail",1,820.183802106224
"2086",2086,"194245",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,1590.60844089939
"2087",2087,"194245",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,2107.82197090298
"2088",2088,"194245",2019,"post","10",FALSE,"other_grassland",0,1,"Avail",1,57.9395887277555
"2089",2089,"194245",2019,"post","check",FALSE,"other",0,1,"Avail",1,3340.03877103471
"2090",2090,"194245",2019,"post","check",FALSE,"other",0,1,"Avail",1,3718.58237114729
"2091",2091,"194245",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,2.85654490390991
"2092",2092,"194245",2019,"post","16",FALSE,"saltmarsh_coastal",0,1,"Avail",1,1130.17486055209
"2093",2093,"194245",2019,"post","check",FALSE,"other",0,1,"Avail",1,449.289216822099
"2094",2094,"194245",2019,"post","3",FALSE,"arable_hort",0,1,"Avail",1,354.343819658547
"2095",2095,"194245",2019,"post","16",FALSE,"saltmarsh_coastal",0,1,"Avail",1,804.798419773581
"2096",2096,"194245",2019,"post","check",FALSE,"other",0,1,"Avail",1,2851.61897742668
"2097",2097,"194245",2019,"post","11",FALSE,"bog",0,1,"Avail",1,2514.05146599874
"2098",2098,"194245",2019,"post","4",FALSE,"improved_grassland",0,1,"Avail",1,102.015674831329
