"","Date_ID","spatial_overlap","Raw_Farm_Name","fix_gps","FIELD_ID","Shoot_ID1","Shoot_ID2","Shoot_ID1_time","Shoot_ID2_time","Shoot_ID1_shots","Shoot_ID2_shots","Shoot_field"
"781","190292_2020-02-29",1,"coull","BB7","BB6",7140,NA,2020-02-29 16:30:00,NA,11,NA,"No"
"782","190295.2_2020-02-29",1,"coull","BB7","BB6",7140,NA,2020-02-29 16:30:00,NA,11,NA,"No"
"783","190292_2020-02-29",1,"coull","BB9","BB6",7140,NA,2020-02-29 16:30:00,NA,11,NA,"No"
"784","190295.2_2020-02-29",1,"coull","BB9","BB6",7140,NA,2020-02-29 16:30:00,NA,11,NA,"No"
"785","17801_2020-02-29",1,"coull","BB9","BB6",7140,NA,2020-02-29 16:30:00,NA,11,NA,"No"
"786","190294_2020-03-02",1,"lyrabus","CP28","LY30",7144,NA,2020-03-02 09:50:00,NA,4,NA,"No"
"787","193087_2020-03-02",1,"lyrabus","LY23","LY30",7144,NA,2020-03-02 09:50:00,NA,4,NA,"No"
"788","17792_2020-03-02",1,"lyrabus","CP25","LY30",7144,NA,2020-03-02 09:50:00,NA,4,NA,"No"
"789","17790_2020-03-02",1,"lyrabus","CP28","LY30",7144,NA,2020-03-02 09:50:00,NA,4,NA,"No"
"790","17792_2020-03-02",1,"lyrabus","CP28","LY30",7144,NA,2020-03-02 09:50:00,NA,4,NA,"No"
"791","17759_2020-03-02",1,"craigens","AO33","CP55",7145,NA,2020-03-02 10:10:00,NA,10,NA,"No"
"792","190294_2020-03-02",1,"lyrabus","CP25","LY30",7144,NA,2020-03-02 09:50:00,NA,4,NA,"No"
"793","190294_2020-03-02",1,"craigens","CP1","CP55",7145,NA,2020-03-02 10:10:00,NA,10,NA,"No"
"794","190294_2020-03-02",1,"craigens","AO33","CP55",7145,NA,2020-03-02 10:10:00,NA,10,NA,"No"
"795","17759_2020-03-02",1,"craigens","AO55","CP55",7145,NA,2020-03-02 10:10:00,NA,10,NA,"No"
"796","193087_2020-03-04",1,"craigens","CP1","CP10",7156,NA,2020-03-04 11:20:00,NA,3,NA,"No"
"797","190294_2020-03-05",1,"craigens","CP1","CP55",7160,NA,2020-03-05 10:30:00,NA,1,NA,"No"
"798","17759_2020-03-05",1,"craigens","AO33","CP55",7160,NA,2020-03-05 10:30:00,NA,1,NA,"No"
"799","17759_2020-03-05",1,"craigens","CP1","CP55",7160,NA,2020-03-05 10:30:00,NA,1,NA,"No"
"800","17800_2020-03-05",1,"craigens","AO33","CP55",7160,NA,2020-03-05 10:30:00,NA,1,NA,"No"
"801","17761_2020-03-05",1,"craigens","CP20","CP55",7160,NA,2020-03-05 10:30:00,NA,1,NA,"No"
"802","PIFO32_2020-03-05",1,"craigens","AO33","CP55",7160,NA,2020-03-05 10:30:00,NA,1,NA,"No"
"803","17761_2020-03-05",1,"craigens","AO33","CP55",7160,NA,2020-03-05 10:30:00,NA,1,NA,"No"
"804","17782_2020-03-06",1,"ronnachmore","CT6","RM23",7165,NA,2020-03-06 13:00:00,NA,9,NA,"No"
"805","17807_2020-03-06",1,"ronnachmore","CT6","RM23",7165,NA,2020-03-06 13:00:00,NA,9,NA,"No"
"806","190292_2020-03-07",1,"ballinaby","GG4","LK15",7173,NA,2020-03-07 16:10:00,NA,8,NA,"No"
"807","190291_2020-03-07",1,"ballinaby","GG4","LK15",7173,NA,2020-03-07 16:10:00,NA,8,NA,"No"
"808","190295.2_2020-03-07",1,"ballinaby","GG3","LK15",7173,NA,2020-03-07 16:10:00,NA,8,NA,"No"
"809","17801_2020-03-07",1,"ballinaby","GG4","LK15",7173,NA,2020-03-07 16:10:00,NA,8,NA,"No"
"810","193088_2020-03-07",1,"ballinaby","GG7","LK15",7173,NA,2020-03-07 16:10:00,NA,8,NA,"No"
"811","190295.2_2020-03-07",1,"ballinaby","GG4","LK15",7173,NA,2020-03-07 16:10:00,NA,8,NA,"No"
"812","17801_2020-03-07",1,"ballinaby","GG3","LK15",7173,NA,2020-03-07 16:10:00,NA,8,NA,"No"
"813","193088_2020-03-07",1,"ballinaby","GG3","LK15",7173,NA,2020-03-07 16:10:00,NA,8,NA,"No"
"814","190291_2020-03-07",1,"ballinaby","GG5","LK15",7173,NA,2020-03-07 16:10:00,NA,8,NA,"No"
"815","193088_2020-03-07",1,"ballinaby","GG4","LK15",7173,NA,2020-03-07 16:10:00,NA,8,NA,"No"
"816","190295.2_2020-03-07",1,"ballinaby","GG5","LK15",7173,NA,2020-03-07 16:10:00,NA,8,NA,"No"
"817","190291_2020-03-07",1,"ballinaby","GG3","LK15",7173,NA,2020-03-07 16:10:00,NA,8,NA,"No"
"818","190292_2020-03-07",1,"ballinaby","GG5","LK15",7173,NA,2020-03-07 16:10:00,NA,8,NA,"No"
"819","WHIT12_2020-03-09",1,"leorin","LR4","LR6",7174,NA,2020-03-09 11:00:00,NA,6,NA,"No"
"820","190294_2020-03-09",1,"craigens","CP5","CP56",7176,NA,2020-03-09 14:20:00,NA,1,NA,"No"
"821","17800_2020-03-09",1,"craigens","CP10","CP56",7176,NA,2020-03-09 14:20:00,NA,1,NA,"No"
"822","17761_2020-03-09",1,"craigens","CP10","CP56",7176,NA,2020-03-09 14:20:00,NA,1,NA,"No"
"823","17800_2020-03-09",1,"craigens","CP4","CP56",7176,NA,2020-03-09 14:20:00,NA,1,NA,"No"
"824","17761_2020-03-09",1,"craigens","CP4","CP56",7176,NA,2020-03-09 14:20:00,NA,1,NA,"No"
"825","PIFO32_2020-03-09",1,"craigens","CP4","CP56",7176,NA,2020-03-09 14:20:00,NA,1,NA,"No"
"826","PIFO60_2020-03-09",1,"craigens","CP10","CP56",7176,NA,2020-03-09 14:20:00,NA,1,NA,"No"
"827","190291_2020-03-11",1,"ballinaby","BB6","BB7",7182,NA,2020-03-11 11:25:00,NA,1,NA,"No"
"828","190291_2020-03-11",1,"ballinaby","BB7","BB7",7182,NA,2020-03-11 11:25:00,NA,1,NA,"Yes"
"829","17790_2020-03-11",1,"uiskentuie","LY30","LY21",7184,NA,2020-03-11 11:55:00,NA,1,NA,"No"
"830","17792_2020-03-11",1,"uiskentuie","LY30","LY21",7184,NA,2020-03-11 11:55:00,NA,1,NA,"No"
"831","193087_2020-03-11",1,"uiskentuie","LY21","LY21",7184,NA,2020-03-11 11:55:00,NA,1,NA,"Yes"
"832","17792_2020-03-11",1,"uiskentuie","LY21","LY21",7184,NA,2020-03-11 11:55:00,NA,1,NA,"Yes"
"833","17790_2020-03-11",1,"uiskentuie","LY31","LY21",7184,NA,2020-03-11 11:55:00,NA,1,NA,"No"
"834","17792_2020-03-11",1,"uiskentuie","LY31","LY21",7184,NA,2020-03-11 11:55:00,NA,1,NA,"No"
"835","PIFO02_2020-03-11",1,"uiskentuie","LY30","LY21",7184,NA,2020-03-11 11:55:00,NA,1,NA,"No"
"836","WHIT02_2020-03-12",1,"island farm",NA,"LN3",7185,NA,2020-03-12 12:30:00,NA,4,NA,"No"
"837","17801_2020-03-12",1,"ballinaby","LK11","LK15",7186,NA,2020-03-12 13:35:00,NA,1,NA,"No"
"838","190291_2020-03-12",1,"ballinaby","LK11","LK15",7186,NA,2020-03-12 13:35:00,NA,1,NA,"No"
"839","190295.2_2020-03-12",1,"ballinaby","LK11","LK15",7186,NA,2020-03-12 13:35:00,NA,1,NA,"No"
"840","193088_2020-03-12",1,"ballinaby","LK11","LK15",7186,NA,2020-03-12 13:35:00,NA,1,NA,"No"
"841","190292_2020-03-12",1,"ballinaby","LK11","LK15",7186,NA,2020-03-12 13:35:00,NA,1,NA,"No"
"842","17801_2020-03-12",1,"ballinaby","LK7","LK15",7186,NA,2020-03-12 13:35:00,NA,1,NA,"No"
"843","190295.2_2020-03-12",1,"ballinaby","LK7","LK15",7186,NA,2020-03-12 13:35:00,NA,1,NA,"No"
"844","190291_2020-03-12",1,"ballinaby","LK7","LK15",7186,NA,2020-03-12 13:35:00,NA,1,NA,"No"
"845","193088_2020-03-12",1,"ballinaby","LK8","LK15",7186,NA,2020-03-12 13:35:00,NA,1,NA,"No"
"846","190295.2_2020-03-13",1,"ballinaby","LK13","LK15",7189,NA,2020-03-13 16:15:00,NA,2,NA,"No"
"847","190292_2020-03-13",1,"ballinaby","LK11","LK15",7189,NA,2020-03-13 16:15:00,NA,2,NA,"No"
"848","193088_2020-03-13",1,"ballinaby","LK11","LK15",7189,NA,2020-03-13 16:15:00,NA,2,NA,"No"
"849","190295.2_2020-03-13",1,"ballinaby","LK11","LK15",7189,NA,2020-03-13 16:15:00,NA,2,NA,"No"
"850","17801_2020-03-13",1,"ballinaby","BB7","BB7",7190,NA,2020-03-13 16:30:00,NA,1,NA,"Yes"
"851","190291_2020-03-13",1,"ballinaby","BB7","BB7",7190,NA,2020-03-13 16:30:00,NA,1,NA,"Yes"
"852","190295.2_2020-03-13",1,"ballinaby","LK36","LK15",7189,NA,2020-03-13 16:15:00,NA,2,NA,"No"
"853","17801_2020-03-13",1,"ballinaby","LK11","LK15",7189,NA,2020-03-13 16:15:00,NA,2,NA,"No"
"854","193088_2020-03-13",1,"ballinaby","LK8","LK15",7189,NA,2020-03-13 16:15:00,NA,2,NA,"No"
"855","17801_2020-03-14",1,"ballinaby","LK11","LK15",7191,NA,2020-03-14 09:25:00,NA,1,NA,"No"
"856","190295.2_2020-03-14",1,"ballinaby","LK11","LK15",7191,NA,2020-03-14 09:25:00,NA,1,NA,"No"
"857","190292_2020-03-14",1,"ballinaby","LK11","LK15",7191,NA,2020-03-14 09:25:00,NA,1,NA,"No"
"858","CLEG04_2020-03-14",1,"ballinaby","LK11","LK15",7191,NA,2020-03-14 09:25:00,NA,1,NA,"No"
"859","190291_2020-03-14",1,"ballinaby","BB7","BB7",7192,NA,2020-03-14 10:35:00,NA,24,NA,"Yes"
"860","193088_2020-03-14",1,"ballinaby","LK15","LK15",7191,NA,2020-03-14 09:25:00,NA,1,NA,"Yes"
"861","190291_2020-03-14",1,"ballinaby","BB6","BB7",7192,NA,2020-03-14 10:35:00,NA,24,NA,"No"
"862","193088_2020-03-14",1,"ballinaby","LK11","LK15",7191,NA,2020-03-14 09:25:00,NA,1,NA,"No"
"863","190291_2020-03-14",1,"ballinaby","LK8","LK15",7191,NA,2020-03-14 09:25:00,NA,1,NA,"No"
"864","17786_2020-03-14",1,"auchnaclach","KL17","MR5",7195,NA,2020-03-14 14:00:00,NA,14,NA,"No"
"865","190295.2_2020-03-16",1,"ballinaby","LK29","LK15",7200,NA,2020-03-16 15:45:00,NA,1,NA,"No"
"866","190292_2020-03-16",1,"ballinaby","LK29","LK15",7200,NA,2020-03-16 15:45:00,NA,1,NA,"No"
"867","17801_2020-03-16",1,"ballinaby","LK29","LK15",7200,NA,2020-03-16 15:45:00,NA,1,NA,"No"
"868","193088_2020-03-16",1,"ballinaby","LK29","LK15",7200,NA,2020-03-16 15:45:00,NA,1,NA,"No"
"869","190291_2020-03-16",1,"ballinaby","LK29","LK15",7200,NA,2020-03-16 15:45:00,NA,1,NA,"No"
"870","193088_2020-03-16",1,"ballinaby","LK7","LK15",7200,NA,2020-03-16 15:45:00,NA,1,NA,"No"
"871","193088_2020-03-19",1,"ballinaby","GG41","LK15",7201,NA,2020-03-19 08:00:00,NA,1,NA,"No"
"872","193088_2020-03-19",1,"ballinaby","GG11","LK15",7201,NA,2020-03-19 08:00:00,NA,1,NA,"No"
"873","17807_2020-03-20",1,"ronnachmore","CT7","RM23",7205,NA,2020-03-20 12:30:00,NA,2,NA,"No"
"874","17782_2020-03-20",1,"ronnachmore","CT8","RM23",7205,NA,2020-03-20 12:30:00,NA,2,NA,"No"
"875","17807_2020-03-20",1,"ronnachmore","CT8","RM23",7205,NA,2020-03-20 12:30:00,NA,2,NA,"No"
"876","17782_2020-03-20",1,"ronnachmore","CT6","RM23",7205,NA,2020-03-20 12:30:00,NA,2,NA,"No"
"877","17807_2020-03-20",1,"ronnachmore","CT6","RM23",7205,NA,2020-03-20 12:30:00,NA,2,NA,"No"
"878","17761_2020-03-20",1,"uiskentuie","CP25","LY30",7207,NA,2020-03-20 15:35:00,NA,21,NA,"No"
"879","17790_2020-03-20",1,"uiskentuie","CP25","LY30",7207,NA,2020-03-20 15:35:00,NA,21,NA,"No"
"880","17800_2020-03-20",1,"uiskentuie","CP25","LY30",7207,NA,2020-03-20 15:35:00,NA,21,NA,"No"
"881","17792_2020-03-20",1,"uiskentuie","CP25","LY30",7207,NA,2020-03-20 15:35:00,NA,21,NA,"No"
"882","17759_2020-03-20",1,"uiskentuie","CP25","LY30",7207,NA,2020-03-20 15:35:00,NA,21,NA,"No"
"883","193086_2020-03-20",1,"uiskentuie","CP25","LY30",7207,NA,2020-03-20 15:35:00,NA,21,NA,"No"
"884","WHIT16_2020-03-23",1,"coull","BB6","BB6",7213,NA,2020-03-23 10:00:00,NA,14,NA,"Yes"
"885","CLEG04_2020-03-23",1,"coull","BB19","BB6",7213,NA,2020-03-23 10:00:00,NA,14,NA,"No"
"886","PIFO60_2020-11-05",1,"craigens","CP55","CP56",7222,NA,2020-11-05 15:35:00,NA,1,NA,"No"
"887","17790_2020-11-05",1,"craigens","AO27","CP56",7222,NA,2020-11-05 15:35:00,NA,1,NA,"No"
"888","PIFO60_2020-11-05",1,"craigens","AO32","CP56",7222,NA,2020-11-05 15:35:00,NA,1,NA,"No"
"889","PIFO60_2020-11-07",1,"craigens","CP4","CP56",7228,NA,2020-11-07 13:00:00,NA,1,NA,"No"
"890","PIFO60_2020-11-07",1,"craigens","AO26","CP56",7228,NA,2020-11-07 13:00:00,NA,1,NA,"No"
"891","190295.2_2020-11-13",1,"ballinaby","BB5","BB7",7241,NA,2020-11-13 08:30:00,NA,1,NA,"No"
"892","PIFO60_2020-11-13",1,"craigens","CP4","CP51",7243,NA,2020-11-13 16:00:00,NA,1,NA,"No"
"893","17801_2020-11-14",1,"ballinaby","BB6","BB7",7244,NA,2020-11-14 08:30:00,NA,1,NA,"No"
"894","190295.2_2020-11-14",1,"ballinaby","BB6","BB7",7244,NA,2020-11-14 08:30:00,NA,1,NA,"No"
"895","CLEG04_2020-11-14",1,"ballinaby","BB6","BB7",7244,NA,2020-11-14 08:30:00,NA,1,NA,"No"
"896","190291_2020-11-14",1,"ballinaby","BB5","BB7",7244,NA,2020-11-14 08:30:00,NA,1,NA,"No"
"897","190291_2020-11-14",1,"ballinaby","BB7","BB7",7244,NA,2020-11-14 08:30:00,NA,1,NA,"Yes"
"898","17807_2020-11-24",1,"ronnachmore","CT33","CT8",7266,NA,2020-11-24 12:45:00,NA,1,NA,"No"
"899","17759_2020-12-03",1,"craigens","CP2","CP51",7285,NA,2020-12-03 11:45:00,NA,1,NA,"No"
"900","190292_2020-12-09",1,"ballinaby","LK8","LK15",7294,NA,2020-12-09 10:20:00,NA,3,NA,"No"
"901","190291_2020-12-09",1,"ballinaby","LK13","LK15",7294,NA,2020-12-09 10:20:00,NA,3,NA,"No"
"902","17807_2020-12-09",1,"ronnachmore","CT23","RM16",7300,NA,2020-12-09 13:25:00,NA,2,NA,"No"
"903","17807_2020-12-09",1,"ronnachmore","CT33","RM16",7300,NA,2020-12-09 13:25:00,NA,2,NA,"No"
"904","WHIT12_2020-12-09",1,"leorin",NA,"LR7",7302,NA,2020-12-09 15:20:00,NA,8,NA,"No"
"905","17759_2020-12-14",1,"craigens","AO33","CP56",7310,NA,2020-12-14 11:35:00,NA,2,NA,"No"
"906","17786_2020-12-18",1,"craigens","CP5","CP51",7315,NA,2020-12-18 11:55:00,NA,4,NA,"No"
"907","17807_2020-12-18",1,"ronnachmore","CT33","RM16",7317,NA,2020-12-18 14:35:00,NA,14,NA,"No"
"908","17807_2020-12-18",1,"ronnachmore","CT18","RM16",7317,NA,2020-12-18 14:35:00,NA,14,NA,"No"
"909","17759_2020-12-21",1,"craigens","AO33","CP51",7324,NA,2020-12-21 11:10:00,NA,12,NA,"No"
"910","PIFO60_2020-12-21",1,"craigens","CP10","CP51",7324,NA,2020-12-21 11:10:00,NA,12,NA,"No"
"911","17807_2020-12-23",1,"ronnachmore","CT6","RM16",7332,NA,2020-12-23 15:15:00,NA,3,NA,"No"
"912","17761_2021-01-06",1,"craigens","CP2","CP7",7346,NA,2021-01-06 10:45:00,NA,1,NA,"No"
"913","17790_2021-01-06",1,"craigens","CP2","CP7",7346,NA,2021-01-06 10:45:00,NA,1,NA,"No"
"914","17761_2021-01-06",1,"craigens","CP20","CP7",7346,NA,2021-01-06 10:45:00,NA,1,NA,"No"
"915","17759_2021-01-06",1,"craigens","CP2","CP7",7346,NA,2021-01-06 10:45:00,NA,1,NA,"No"
"916","17786_2021-01-06",1,"craigens","CP1","CP7",7346,NA,2021-01-06 10:45:00,NA,1,NA,"No"
"917","17759_2021-01-06",1,"craigens","CP5","CP7",7346,NA,2021-01-06 10:45:00,NA,1,NA,"No"
"918","17761_2021-01-06",1,"craigens","CP4","CP7",7346,7347,2021-01-06 10:45:00,2021-01-06 10:45:00,1,1,"No"
"919","17790_2021-01-06",1,"craigens","CP5","CP7",7346,NA,2021-01-06 10:45:00,NA,1,NA,"No"
"920","17790_2021-01-07",1,"craigens","CP21","CP7",7349,NA,2021-01-07 12:00:00,NA,1,NA,"No"
"921","17786_2021-01-07",1,"craigens","CP21","CP7",7349,NA,2021-01-07 12:00:00,NA,1,NA,"No"
"922","17761_2021-01-07",1,"craigens","CP20","CP7",7349,NA,2021-01-07 12:00:00,NA,1,NA,"No"
"923","17790_2021-01-07",1,"craigens","CP2","CP7",7349,NA,2021-01-07 12:00:00,NA,1,NA,"No"
"924","PIFO60_2021-01-07",1,"craigens","CP5","CP7",7349,NA,2021-01-07 12:00:00,NA,1,NA,"No"
"925","17790_2021-01-07",1,"craigens","CP1","CP7",7349,NA,2021-01-07 12:00:00,NA,1,NA,"No"
"926","17759_2021-01-07",1,"craigens","CP1","CP7",7349,NA,2021-01-07 12:00:00,NA,1,NA,"No"
"927","17786_2021-01-07",1,"craigens","CP10","CP7",7349,NA,2021-01-07 12:00:00,NA,1,NA,"No"
"928","17761_2021-01-07",1,"craigens","CP10","CP7",7349,NA,2021-01-07 12:00:00,NA,1,NA,"No"
"929","17790_2021-01-07",1,"craigens","CP5","CP7",7349,NA,2021-01-07 12:00:00,NA,1,NA,"No"
"930","17759_2021-01-11",1,"craigens","CP51","CP56",7360,NA,2021-01-11 15:10:00,NA,5,NA,"No"
"931","17786_2021-01-11",1,"craigens","CP5","CP56",7360,NA,2021-01-11 15:10:00,NA,5,NA,"No"
"932","17807_2021-01-15",1,"ronnachmore","CT6","RM16",7368,NA,2021-01-15 13:45:00,NA,1,NA,"No"
"933","17807_2021-01-15",1,"ronnachmore","CT7","RM16",7368,NA,2021-01-15 13:45:00,NA,1,NA,"No"
"934","17761_2021-01-15",1,"craigens","CP5","CP9",7369,7370,2021-01-15 15:45:00,2021-01-15 15:45:00,1,1,"No"
"935","17790_2021-01-15",1,"craigens","CP5","CP9",7369,7370,2021-01-15 15:45:00,2021-01-15 15:45:00,1,1,"No"
"936","17759_2021-01-15",1,"craigens","CP1","CP9",7369,7370,2021-01-15 15:45:00,2021-01-15 15:45:00,1,1,"No"
"937","17761_2021-01-15",1,"craigens","CP10","CP9",7369,7370,2021-01-15 15:45:00,2021-01-15 15:45:00,1,1,"No"
"938","17790_2021-01-15",1,"craigens","CP10","CP9",7369,7370,2021-01-15 15:45:00,2021-01-15 15:45:00,1,1,"No"
"939","17807_2021-01-18",1,"cruach","CR9","CR21",7382,NA,2021-01-18 14:35:00,NA,1,NA,"No"
"940","17761_2021-01-21",1,"craigens","CP5","CP51",7391,NA,2021-01-21 11:45:00,NA,8,NA,"No"
"941","17790_2021-01-21",1,"craigens","CP20","CP51",7391,NA,2021-01-21 11:45:00,NA,8,NA,"No"
"942","17759_2021-01-21",1,"craigens","CP1","CP51",7391,NA,2021-01-21 11:45:00,NA,8,NA,"No"
"943","17786_2021-01-21",1,"craigens","CP9","CP51",7391,NA,2021-01-21 11:45:00,NA,8,NA,"No"
"944","PIFO60_2021-01-21",1,"craigens","CP2","CP51",7391,NA,2021-01-21 11:45:00,NA,8,NA,"No"
"945","17761_2021-01-21",1,"craigens","CP2","CP51",7391,NA,2021-01-21 11:45:00,NA,8,NA,"No"
"946","17790_2021-01-21",1,"craigens","CP21","CP51",7391,NA,2021-01-21 11:45:00,NA,8,NA,"No"
"947","17786_2021-01-21",1,"craigens","CP51","CP51",7391,NA,2021-01-21 11:45:00,NA,8,NA,"Yes"
"948","17761_2021-01-29",1,"craigens","CP55","CP57",7408,NA,2021-01-29 10:40:00,NA,1,NA,"No"
"949","17790_2021-01-29",1,"craigens","CP51","CP57",7408,NA,2021-01-29 10:40:00,NA,1,NA,"No"
"950","190292_2021-02-01",1,"ballinaby","LK6","BB7",7411,NA,2021-02-01 15:50:00,NA,1,NA,"No"
"951","17761_2021-02-02",1,"craigens","CP59","CP51",7412,NA,2021-02-02 11:55:00,NA,4,NA,"No"
"952","17790_2021-02-02",1,"craigens","CP16","CP51",7412,NA,2021-02-02 11:55:00,NA,4,NA,"No"
"953","17759_2021-02-02",1,"craigens","CP20","CP51",7412,7413,2021-02-02 11:55:00,2021-02-02 12:25:00,4,1,"No"
"954","17786_2021-02-02",1,"craigens","CP9","CP5",7413,NA,2021-02-02 12:25:00,NA,1,NA,"No"
"955","PIFO60_2021-02-02",1,"craigens","CP16","CP51",7412,7413,2021-02-02 11:55:00,2021-02-02 12:25:00,4,1,"No"
"956","17761_2021-02-02",1,"craigens","CP16","CP51",7412,7413,2021-02-02 11:55:00,2021-02-02 12:25:00,4,1,"No"
"957","17790_2021-02-02",1,"craigens","CP16","CP51",7412,7413,2021-02-02 11:55:00,2021-02-02 12:25:00,4,1,"No"
"958","17786_2021-02-02",1,"craigens","CP10","CP51",7412,7413,2021-02-02 11:55:00,2021-02-02 12:25:00,4,1,"No"
"959","17761_2021-02-02",1,"craigens","CP10","CP5",7413,NA,2021-02-02 12:25:00,NA,1,NA,"No"
"960","17790_2021-02-02",1,"craigens","CP16","CP5",7413,NA,2021-02-02 12:25:00,NA,1,NA,"No"
"961","17786_2021-02-04",1,"craigens","CP10","CP9",7415,7416,2021-02-04 13:25:00,2021-02-04 13:25:00,1,10,"No"
"962","17761_2021-02-04",1,"craigens","CP10","CP9",7415,7416,2021-02-04 13:25:00,2021-02-04 13:25:00,1,10,"No"
"963","17790_2021-02-04",1,"craigens","CP16","CP9",7415,7416,2021-02-04 13:25:00,2021-02-04 13:25:00,1,10,"No"
"964","17761_2021-02-04",1,"craigens","CP16","CP9",7415,7416,2021-02-04 13:25:00,2021-02-04 13:25:00,1,10,"No"
"965","17761_2021-02-06",1,"craigens","CP59","CP5",7420,NA,2021-02-06 11:50:00,NA,16,NA,"No"
"966","17790_2021-02-06",1,"craigens","CP3","CP5",7420,NA,2021-02-06 11:50:00,NA,16,NA,"No"
"967","PIFO60_2021-02-11",1,"craigens","CP3","CP8",7429,NA,2021-02-11 13:00:00,NA,1,NA,"No"
"968","17761_2021-02-11",1,"craigens","CP51","CP8",7429,NA,2021-02-11 13:00:00,NA,1,NA,"No"
"969","17786_2021-02-11",1,"craigens","CP3","CP8",7429,NA,2021-02-11 13:00:00,NA,1,NA,"No"
"970","17790_2021-02-11",1,"craigens","CP1","CP8",7429,NA,2021-02-11 13:00:00,NA,1,NA,"No"
"971","17807_2021-02-11",1,"ronnachmore","CT21","CT8",7430,NA,2021-02-11 13:50:00,NA,3,NA,"No"
"972","17786_2021-02-17",1,"craigens","CP5","CP9",7444,NA,2021-02-17 12:15:00,NA,1,NA,"No"
"973","17761_2021-02-17",1,"craigens","CP5","CP9",7444,NA,2021-02-17 12:15:00,NA,1,NA,"No"
"974","PIFO60_2021-02-17",1,"craigens","CP10","CP9",7444,NA,2021-02-17 12:15:00,NA,1,NA,"No"
"975","17761_2021-02-17",1,"craigens","CP10","CP9",7444,NA,2021-02-17 12:15:00,NA,1,NA,"No"
"976","17786_2021-02-17",1,"craigens","CP10","CP9",7444,NA,2021-02-17 12:15:00,NA,1,NA,"No"
"977","17761_2021-02-18",1,"craigens","CP4","CP9",7448,7449,2021-02-18 16:05:00,2021-02-18 16:05:00,1,14,"No"
"978","17790_2021-02-18",1,"craigens","CP1","CP9",7448,7449,2021-02-18 16:05:00,2021-02-18 16:05:00,1,14,"No"
"979","17786_2021-02-18",1,"craigens","CP2","CP9",7448,7449,2021-02-18 16:05:00,2021-02-18 16:05:00,1,14,"No"
"980","17790_2021-02-18",1,"craigens","CP2","CP9",7448,7449,2021-02-18 16:05:00,2021-02-18 16:05:00,1,14,"No"
"981","17761_2021-02-18",1,"craigens","CP10","CP9",7448,7449,2021-02-18 16:05:00,2021-02-18 16:05:00,1,14,"No"
"982","17786_2021-02-18",1,"craigens","CP1","CP9",7448,7449,2021-02-18 16:05:00,2021-02-18 16:05:00,1,14,"No"
"983","17790_2021-02-20",1,"craigens","CP10","CP51",7454,NA,2021-02-20 11:25:00,NA,1,NA,"No"
"984","17759_2021-02-20",1,"craigens","AO33","CP51",7454,NA,2021-02-20 11:25:00,NA,1,NA,"No"
"985","17761_2021-02-20",1,"craigens","CP1","CP51",7454,NA,2021-02-20 11:25:00,NA,1,NA,"No"
"986","17786_2021-02-20",1,"craigens","CP1","CP51",7454,NA,2021-02-20 11:25:00,NA,1,NA,"No"
"987","PIFO60_2021-02-20",1,"craigens","CP1","CP51",7454,NA,2021-02-20 11:25:00,NA,1,NA,"No"
"988","17759_2021-02-20",1,"craigens","CP25","CP51",7454,NA,2021-02-20 11:25:00,NA,1,NA,"No"
"989","17801_2021-02-20",1,"ballinaby","GG34","LK15",7456,NA,2021-02-20 16:15:00,NA,1,NA,"No"
"990","190295.2_2021-02-20",1,"ballinaby","GG34","LK15",7456,NA,2021-02-20 16:15:00,NA,1,NA,"No"
"991","190292_2021-02-22",1,"ballinaby","BB7","BB7",7457,NA,2021-02-22 09:35:00,NA,1,NA,"Yes"
"992","190295.2_2021-02-22",1,"ballinaby","BB10","BB7",7457,NA,2021-02-22 09:35:00,NA,1,NA,"No"
"993","17801_2021-02-22",1,"ballinaby","BB9","BB7",7457,NA,2021-02-22 09:35:00,NA,1,NA,"No"
"994","17801_2021-02-22",1,"ballinaby","BB7","BB7",7457,NA,2021-02-22 09:35:00,NA,1,NA,"Yes"
"995","190295.2_2021-02-22",1,"ballinaby","BB7","BB7",7457,NA,2021-02-22 09:35:00,NA,1,NA,"Yes"
"996","17761_2021-02-23",1,"craigens","CP1","CP51",7459,7460,2021-02-23 10:40:00,2021-02-23 10:45:00,1,1,"No"
"997","17790_2021-02-23",1,"craigens","CP1","CP51",7459,7460,2021-02-23 10:40:00,2021-02-23 10:45:00,1,1,"No"
"998","17759_2021-02-23",1,"craigens","AO55","CP51",7459,NA,2021-02-23 10:40:00,NA,1,NA,"No"
"999","17786_2021-02-23",1,"craigens","CP10","CP51",7459,7460,2021-02-23 10:40:00,2021-02-23 10:45:00,1,1,"No"
"1000","17761_2021-02-23",1,"craigens","CP10","CP51",7459,7460,2021-02-23 10:40:00,2021-02-23 10:45:00,1,1,"No"
"1001","17790_2021-02-23",1,"craigens","CP2","CP51",7459,7460,2021-02-23 10:40:00,2021-02-23 10:45:00,1,1,"No"
"1002","17759_2021-02-23",1,"craigens","CP21","CP51",7459,NA,2021-02-23 10:40:00,NA,1,NA,"No"
"1003","17786_2021-02-23",1,"craigens","CP3","CP51",7459,7460,2021-02-23 10:40:00,2021-02-23 10:45:00,1,1,"No"
"1004","17790_2021-02-23",1,"craigens","CP20","CP51",7459,7460,2021-02-23 10:40:00,2021-02-23 10:45:00,1,1,"No"
