"","bird_trips","birdID","totaldist","daydist","Device_ID","UTC_Date","Species","Month","Year","Winter","Disturbance","Total_fixes","year_day","fix_gps","Raw_Farm_Name","Shoot_field","mode_hld_farm","shoot_date","totaldist_log","events_total","shoot_freq","indiv_dist","Disturbance2","shoot_date_sc","events_total_sc","shoot_freq_sc","indiv_dist_sc","Sex","Tag_Winter","Disturbance_shoot"
"365","BARN11_29/01/2020","BARN11",1.01537137558185,NA,"BARN11",2020-01-29,"GBG",1,2020,"2019",0,8,29,NA,NA,"No","COULL1",89,0.0152544328460882,428,2.37777777777778,6,"No_Shoot",-0.433831424981204,-0.235862727415038,-0.235862727415038,0.429487703684509,"F","BARN11_2019","1"
"366","BARN11_01/02/2020","BARN11",2.59917588130309,NA,"BARN11",2020-02-01,"GBG",2,2020,"2019",0,8,32,NA,NA,"No","COULL1",92,0.95519442605265,428,2.37777777777778,6,"No_Shoot",-0.368135430044874,-0.235862727415038,-0.235862727415038,0.429487703684509,"F","BARN11_2019","1"
"367","BARN11_02/02/2020","BARN11",2.80107835202764,NA,"BARN11",2020-02-02,"GBG",2,2020,"2019",0,8,33,NA,NA,"No","COULL1",93,1.03000446876344,428,2.37777777777778,6,"No_Shoot",-0.346236765066098,-0.235862727415038,-0.235862727415038,0.429487703684509,"F","BARN11_2019","1"
"368","BARN11_03/02/2020","BARN11",3.19884516862736,NA,"BARN11",2020-02-03,"GBG",2,2020,"2019",0,9,34,NA,NA,"No","COULL1",94,1.16278985986714,428,2.37777777777778,6,"No_Shoot",-0.324338100087321,-0.235862727415038,-0.235862727415038,0.429487703684509,"F","BARN11_2019","1"
"369","BARN11_04/02/2020","BARN11",1.13408204410069,NA,"BARN11",2020-02-04,"GBG",2,2020,"2019",0,9,35,NA,NA,"No","COULL1",95,0.125823551983619,428,2.37777777777778,6,"No_Shoot",-0.302439435108545,-0.235862727415038,-0.235862727415038,0.429487703684509,"F","BARN11_2019","1"
"370","BARN11_05/02/2020","BARN11",1.84916532971601,NA,"BARN11",2020-02-05,"GBG",2,2020,"2019",0,9,36,NA,NA,"No","ROCKSIDE FARM",96,0.614734364154536,428,2.37777777777778,6,"No_Shoot",-0.280540770129768,-0.235862727415038,-0.235862727415038,0.429487703684509,"F","BARN11_2019","1"
"371","BARN11_06/02/2020","BARN11",4.62285692063278,NA,"BARN11",2020-02-06,"GBG",2,2020,"2019",0,9,37,NA,NA,"No","COULL1",97,1.53101289506419,428,2.37777777777778,6,"No_Shoot",-0.258642105150992,-0.235862727415038,-0.235862727415038,0.429487703684509,"F","BARN11_2019","1"
"372","BARN11_07/02/2020","BARN11",3.09461263667316,NA,"BARN11",2020-02-07,"GBG",2,2020,"2019",0,9,38,NA,NA,"No","COULL1",98,1.1296627405244,428,2.37777777777778,6,"No_Shoot",-0.236743440172215,-0.235862727415038,-0.235862727415038,0.429487703684509,"F","BARN11_2019","1"
"373","BARN11_08/02/2020","BARN11",1.29806802137046,NA,"BARN11",2020-02-08,"GBG",2,2020,"2019",0,9,39,NA,NA,"No","COULL1",99,0.260877021662637,428,2.37777777777778,6,"No_Shoot",-0.214844775193439,-0.235862727415038,-0.235862727415038,0.429487703684509,"F","BARN11_2019","1"
"374","BARN11_09/02/2020","BARN11",1.01019312245669,NA,"BARN11",2020-02-09,"GBG",2,2020,"2019",0,10,40,NA,NA,"No","COULL1",100,0.0101415229279591,428,2.37777777777778,6,"No_Shoot",-0.192946110214662,-0.235862727415038,-0.235862727415038,0.429487703684509,"F","BARN11_2019","1"
"375","BARN11_10/02/2020","BARN11",5.32905876121212,NA,"BARN11",2020-02-10,"GBG",2,2020,"2019",0,10,41,NA,NA,"No","COULL1",101,1.67317462994031,428,2.37777777777778,6,"No_Shoot",-0.171047445235886,-0.235862727415038,-0.235862727415038,0.429487703684509,"F","BARN11_2019","1"
"376","BARN11_11/02/2020","BARN11",4.17276284696217,NA,"BARN11",2020-02-11,"GBG",2,2020,"2019",0,11,42,NA,NA,"No","COULL1",102,1.42857836964756,428,2.37777777777778,6,"No_Shoot",-0.149148780257109,-0.235862727415038,-0.235862727415038,0.429487703684509,"F","BARN11_2019","1"
"377","BARN11_12/02/2020","BARN11",2.13304477866405,NA,"BARN11",2020-02-12,"GBG",2,2020,"2019",0,11,43,NA,NA,"No","COULL1",103,0.757550432547832,428,2.37777777777778,6,"No_Shoot",-0.127250115278333,-0.235862727415038,-0.235862727415038,0.429487703684509,"F","BARN11_2019","1"
"378","BARN11_13/02/2020","BARN11",3.17944864296466,NA,"BARN11",2020-02-13,"GBG",2,2020,"2019",0,11,44,NA,NA,"No","COULL1",104,1.15670779904405,428,2.37777777777778,6,"No_Shoot",-0.105351450299556,-0.235862727415038,-0.235862727415038,0.429487703684509,"F","BARN11_2019","1"
"379","BARN11_14/02/2020","BARN11",2.42195901685444,NA,"BARN11",2020-02-14,"GBG",2,2020,"2019",0,11,45,NA,NA,"No","COULL1",105,0.884576723788084,428,2.37777777777778,6,"No_Shoot",-0.0834527853207796,-0.235862727415038,-0.235862727415038,0.429487703684509,"F","BARN11_2019","1"
"380","BARN11_15/02/2020","BARN11",3.26738412250951,NA,"BARN11",2020-02-15,"GBG",2,2020,"2019",0,11,46,NA,NA,"No","COULL1",106,1.18398970223307,428,2.37777777777778,6,"No_Shoot",-0.0615541203420031,-0.235862727415038,-0.235862727415038,0.429487703684509,"F","BARN11_2019","1"
"381","BARN11_16/02/2020","BARN11",2.95916992222942,NA,"BARN11",2020-02-16,"GBG",2,2020,"2019",0,11,47,NA,NA,"No","COULL1",107,1.0849087973284,428,2.37777777777778,6,"No_Shoot",-0.0396554553632266,-0.235862727415038,-0.235862727415038,0.429487703684509,"F","BARN11_2019","1"
"382","BARN11_17/02/2020","BARN11",1.79281851146304,NA,"BARN11",2020-02-17,"GBG",2,2020,"2019",0,11,48,NA,NA,"No","COULL1",108,0.583788968899199,428,2.37777777777778,6,"No_Shoot",-0.0177567903844501,-0.235862727415038,-0.235862727415038,0.429487703684509,"F","BARN11_2019","1"
"383","BARN11_18/02/2020","BARN11",1.72555612816115,NA,"BARN11",2020-02-18,"GBG",2,2020,"2019",0,11,49,NA,NA,"No","COULL1",109,0.545549391662721,428,2.37777777777778,6,"No_Shoot",0.00414187459432639,-0.235862727415038,-0.235862727415038,0.429487703684509,"F","BARN11_2019","1"
"384","BARN11_19/02/2020","BARN11",1.147478053224,NA,"BARN11",2020-02-19,"GBG",2,2020,"2019",0,10,50,NA,NA,"No","COULL1",110,0.137566537038945,428,2.37777777777778,6,"No_Shoot",0.0260405395731029,-0.235862727415038,-0.235862727415038,0.429487703684509,"F","BARN11_2019","1"
"385","BARN11_20/02/2020","BARN11",2.80641235285949,NA,"BARN11",2020-02-20,"GBG",2,2020,"2019",0,10,51,NA,NA,"No","COULL1",111,1.0319069248606,428,2.37777777777778,6,"No_Shoot",0.0479392045518794,-0.235862727415038,-0.235862727415038,0.429487703684509,"F","BARN11_2019","1"
"386","BARN11_21/02/2020","BARN11",2.10336305097168,NA,"BARN11",2020-02-21,"GBG",2,2020,"2019",0,10,52,NA,NA,"No","COULL1",112,0.743537516614842,428,2.37777777777778,6,"No_Shoot",0.0698378695306559,-0.235862727415038,-0.235862727415038,0.429487703684509,"F","BARN11_2019","1"
"387","BARN11_22/02/2020","BARN11",3.09328645418806,NA,"BARN11",2020-02-22,"GBG",2,2020,"2019",1,10,53,"RK19","rockside","Yes","ROCKSIDE FARM",113,1.12923410311906,428,2.37777777777778,7,"Shoot",0.0917365345094324,-0.235862727415038,-0.235862727415038,0.610606852204505,"F","BARN11_2019","shoot_dist"
"388","BARN11_23/02/2020","BARN11",1.0628046434527,NA,"BARN11",2020-02-23,"GBG",2,2020,"2019",0,10,54,NA,NA,"No","COULL1",114,0.0609113039687793,428,2.37777777777778,7,"No_Shoot",0.113635199488209,-0.235862727415038,-0.235862727415038,0.610606852204505,"F","BARN11_2019","1"
"389","BARN11_24/02/2020","BARN11",1.00111164177061,NA,"BARN11",2020-02-24,"GBG",2,2020,"2019",0,10,55,NA,NA,"No","COULL1",115,0.00111102435442215,428,2.37777777777778,7,"No_Shoot",0.135533864466985,-0.235862727415038,-0.235862727415038,0.610606852204505,"F","BARN11_2019","1"
"390","BARN11_25/02/2020","BARN11",2.85276750895914,NA,"BARN11",2020-02-25,"GBG",2,2020,"2019",0,10,56,NA,NA,"No","COULL1",116,1.04828957888604,428,2.37777777777778,7,"No_Shoot",0.157432529445762,-0.235862727415038,-0.235862727415038,0.610606852204505,"F","BARN11_2019","1"
"391","BARN11_26/02/2020","BARN11",2.5852824750151,NA,"BARN11",2020-02-26,"GBG",2,2020,"2019",0,11,57,NA,NA,"No","COULL1",117,0.949834776657702,428,2.37777777777778,7,"No_Shoot",0.179331194424538,-0.235862727415038,-0.235862727415038,0.610606852204505,"F","BARN11_2019","1"
"392","BARN11_27/02/2020","BARN11",3.19386157586483,NA,"BARN11",2020-02-27,"GBG",2,2020,"2019",1,10,58,"CO15","rockside","No","COULL1",118,1.16123071005117,428,2.37777777777778,8,"Shoot",0.201229859403315,-0.235862727415038,-0.235862727415038,0.791726000724501,"F","BARN11_2019","2"
"393","BARN11_28/02/2020","BARN11",2.71120333834895,NA,"BARN11",2020-02-28,"GBG",2,2020,"2019",0,11,59,NA,NA,"No","COULL1",119,0.997392572627794,428,2.37777777777778,8,"No_Shoot",0.223128524382091,-0.235862727415038,-0.235862727415038,0.791726000724501,"F","BARN11_2019","1"
"394","BARN11_29/02/2020","BARN11",1.7759989420023,NA,"BARN11",2020-02-29,"GBG",2,2020,"2019",0,10,60,NA,NA,"No","COULL1",120,0.574363048850375,428,2.37777777777778,8,"No_Shoot",0.245027189360868,-0.235862727415038,-0.235862727415038,0.791726000724501,"F","BARN11_2019","1"
"395","BARN11_01/03/2020","BARN11",2.2837656306255,NA,"BARN11",2020-03-01,"GBG",3,2020,"2019",0,11,61,NA,NA,"No","COULL1",121,0.825825672967117,428,2.37777777777778,8,"No_Shoot",0.266925854339644,-0.235862727415038,-0.235862727415038,0.791726000724501,"F","BARN11_2019","1"
"396","BARN11_02/03/2020","BARN11",2.10242089999369,NA,"BARN11",2020-03-02,"GBG",3,2020,"2019",0,11,62,NA,NA,"No","COULL1",122,0.743089490275529,428,2.37777777777778,8,"No_Shoot",0.288824519318421,-0.235862727415038,-0.235862727415038,0.791726000724501,"F","BARN11_2019","1"
"397","BARN11_03/03/2020","BARN11",6.23443905291165,NA,"BARN11",2020-03-03,"GBG",3,2020,"2019",0,11,63,NA,NA,"No","COULL1",123,1.83008860762865,428,2.37777777777778,8,"No_Shoot",0.310723184297197,-0.235862727415038,-0.235862727415038,0.791726000724501,"F","BARN11_2019","1"
"398","BARN11_04/03/2020","BARN11",2.36228013173156,NA,"BARN11",2020-03-04,"GBG",3,2020,"2019",0,11,64,NA,NA,"No","COULL1",124,0.859627310121126,428,2.37777777777778,8,"No_Shoot",0.332621849275974,-0.235862727415038,-0.235862727415038,0.791726000724501,"F","BARN11_2019","1"
"399","BARN11_05/03/2020","BARN11",2.59024759595561,NA,"BARN11",2020-03-05,"GBG",3,2020,"2019",1,11,65,"CO21","rockside","No","COULL1",125,0.951753468036413,428,2.37777777777778,9,"Shoot",0.35452051425475,-0.235862727415038,-0.235862727415038,0.972845149244496,"F","BARN11_2019","2"
"400","BARN11_06/03/2020","BARN11",3.95987733552154,NA,"BARN11",2020-03-06,"GBG",3,2020,"2019",1,11,66,"CO15","coull","No","COULL1",126,1.37621304890823,428,2.37777777777778,10,"Shoot",0.376419179233527,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","2"
"401","BARN11_07/03/2020","BARN11",2.94883651329183,NA,"BARN11",2020-03-07,"GBG",3,2020,"2019",0,12,67,NA,NA,"No","COULL1",127,1.08141069028074,428,2.37777777777778,10,"No_Shoot",0.398317844212303,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"402","BARN11_08/03/2020","BARN11",2.71569892949877,NA,"BARN11",2020-03-08,"GBG",3,2020,"2019",0,12,68,NA,NA,"No","COULL1",128,0.999049352852044,428,2.37777777777778,10,"No_Shoot",0.42021650919108,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"403","BARN11_09/03/2020","BARN11",3.07164617008872,NA,"BARN11",2020-03-09,"GBG",3,2020,"2019",0,13,69,NA,NA,"No","COULL1",129,1.12221362964424,428,2.37777777777778,10,"No_Shoot",0.442115174169856,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"404","BARN11_10/03/2020","BARN11",4.29253441316679,NA,"BARN11",2020-03-10,"GBG",3,2020,"2019",0,12,70,NA,NA,"No","COULL1",130,1.45687733080262,428,2.37777777777778,10,"No_Shoot",0.464013839148633,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"405","BARN11_11/03/2020","BARN11",3.66755734667089,NA,"BARN11",2020-03-11,"GBG",3,2020,"2019",0,13,71,NA,NA,"No","COULL1",131,1.29952586736017,428,2.37777777777778,10,"No_Shoot",0.485912504127409,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"406","BARN11_12/03/2020","BARN11",1.74264249928298,NA,"BARN11",2020-03-12,"GBG",3,2020,"2019",0,13,72,NA,NA,"No","COULL1",132,0.555402638950447,428,2.37777777777778,10,"No_Shoot",0.507811169106186,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"407","BARN11_13/03/2020","BARN11",4.13525802243296,NA,"BARN11",2020-03-13,"GBG",3,2020,"2019",0,13,73,NA,NA,"No","COULL1",133,1.41954972614991,428,2.37777777777778,10,"No_Shoot",0.529709834084962,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"408","BARN11_14/03/2020","BARN11",1.94081553183719,NA,"BARN11",2020-03-14,"GBG",3,2020,"2019",0,12,74,NA,NA,"No","COULL1",134,0.663108261977144,428,2.37777777777778,10,"No_Shoot",0.551608499063739,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"409","BARN11_15/03/2020","BARN11",2.93443155921417,NA,"BARN11",2020-03-15,"GBG",3,2020,"2019",0,13,75,NA,NA,"No","COULL1",135,1.07651375793431,428,2.37777777777778,10,"No_Shoot",0.573507164042515,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"410","BARN11_16/03/2020","BARN11",4.13117093760523,NA,"BARN11",2020-03-16,"GBG",3,2020,"2019",0,12,76,NA,NA,"No","ROCKSIDE FARM",136,1.41856088679001,428,2.37777777777778,10,"No_Shoot",0.595405829021292,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"411","BARN11_17/03/2020","BARN11",2.90878366301501,NA,"BARN11",2020-03-17,"GBG",3,2020,"2019",0,12,77,NA,NA,"No","COULL1",137,1.06773500858502,428,2.37777777777778,10,"No_Shoot",0.617304494000068,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"412","BARN11_18/03/2020","BARN11",2.78195889709711,NA,"BARN11",2020-03-18,"GBG",3,2020,"2019",0,12,78,NA,NA,"No","COULL1",138,1.02315531880444,428,2.37777777777778,10,"No_Shoot",0.639203158978845,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"413","BARN11_19/03/2020","BARN11",2.76135610496746,NA,"BARN11",2020-03-19,"GBG",3,2020,"2019",0,12,79,NA,NA,"No","COULL1",139,1.01572190143943,428,2.37777777777778,10,"No_Shoot",0.661101823957621,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"414","BARN11_20/03/2020","BARN11",4.61245999821872,NA,"BARN11",2020-03-20,"GBG",3,2020,"2019",0,12,80,NA,NA,"No","COULL1",140,1.52876133685613,428,2.37777777777778,10,"No_Shoot",0.683000488936398,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"415","BARN11_21/03/2020","BARN11",4.12375947150834,NA,"BARN11",2020-03-21,"GBG",3,2020,"2019",0,12,81,NA,NA,"No","COULL1",141,1.41676524037726,428,2.37777777777778,10,"No_Shoot",0.704899153915174,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"416","BARN11_22/03/2020","BARN11",4.9469652267175,NA,"BARN11",2020-03-22,"GBG",3,2020,"2019",0,12,82,NA,NA,"No","COULL1",142,1.59877430305521,428,2.37777777777778,10,"No_Shoot",0.726797818893951,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"417","BARN11_23/03/2020","BARN11",2.29096833505827,NA,"BARN11",2020-03-23,"GBG",3,2020,"2019",0,13,83,NA,NA,"No","COULL1",143,0.828974581925937,428,2.37777777777778,10,"No_Shoot",0.748696483872727,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"418","BARN11_24/03/2020","BARN11",6.47905149820595,NA,"BARN11",2020-03-24,"GBG",3,2020,"2019",0,13,84,NA,NA,"No","COULL1",144,1.86857412591685,428,2.37777777777778,10,"No_Shoot",0.770595148851504,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"419","BARN11_25/03/2020","BARN11",2.42652061610491,NA,"BARN11",2020-03-25,"GBG",3,2020,"2019",0,13,85,NA,NA,"No","COULL1",145,0.886458386058199,428,2.37777777777778,10,"No_Shoot",0.79249381383028,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"420","BARN11_26/03/2020","BARN11",3.25488745704258,NA,"BARN11",2020-03-26,"GBG",3,2020,"2019",0,13,86,NA,NA,"No","COULL1",146,1.18015769965345,428,2.37777777777778,10,"No_Shoot",0.814392478809057,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"421","BARN11_27/03/2020","BARN11",4.03353919854026,NA,"BARN11",2020-03-27,"GBG",3,2020,"2019",0,13,87,NA,NA,"No","COULL1",147,1.39464420359244,428,2.37777777777778,10,"No_Shoot",0.836291143787833,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"422","BARN11_28/03/2020","BARN11",4.66147105635918,NA,"BARN11",2020-03-28,"GBG",3,2020,"2019",0,13,88,NA,NA,"No","COULL1",148,1.53933107565225,428,2.37777777777778,10,"No_Shoot",0.85818980876661,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"423","BARN11_29/03/2020","BARN11",2.3621504385371,NA,"BARN11",2020-03-29,"GBG",3,2020,"2019",0,13,89,NA,NA,"No","COULL1",149,0.859572406914249,428,2.37777777777778,10,"No_Shoot",0.880088473745386,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"424","BARN11_30/03/2020","BARN11",5.15193089013944,NA,"BARN11",2020-03-30,"GBG",3,2020,"2019",0,14,90,NA,NA,"No","COULL1",150,1.63937157453107,428,2.37777777777778,10,"No_Shoot",0.901987138724163,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"425","BARN11_31/03/2020","BARN11",4.687569025856,NA,"BARN11",2020-03-31,"GBG",3,2020,"2019",0,14,91,NA,NA,"No","COULL1",151,1.54491411670406,428,2.37777777777778,10,"No_Shoot",0.923885803702939,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"426","BARN11_01/04/2020","BARN11",4.95043076257262,NA,"BARN11",2020-04-01,"GBG",4,2020,"2019",0,14,92,NA,NA,"No","COULL1",152,1.59947459553628,428,2.37777777777778,10,"No_Shoot",0.945784468681716,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"427","BARN11_02/04/2020","BARN11",6.86728006389168,NA,"BARN11",2020-04-02,"GBG",4,2020,"2019",0,14,93,NA,NA,"No","COULL1",153,1.92676811283073,428,2.37777777777778,10,"No_Shoot",0.967683133660492,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"428","BARN11_03/04/2020","BARN11",3.36224657570921,NA,"BARN11",2020-04-03,"GBG",4,2020,"2019",0,14,94,NA,NA,"No","COULL1",154,1.21260937426884,428,2.37777777777778,10,"No_Shoot",0.989581798639269,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"429","BARN11_04/04/2020","BARN11",2.69433320162931,NA,"BARN11",2020-04-04,"GBG",4,2020,"2019",0,14,95,NA,NA,"No","COULL1",155,0.991150753201738,428,2.37777777777778,10,"No_Shoot",1.01148046361805,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"430","BARN11_05/04/2020","BARN11",2.62294624746633,NA,"BARN11",2020-04-05,"GBG",4,2020,"2019",0,14,96,NA,NA,"No","COULL1",156,0.964298207905535,428,2.37777777777778,10,"No_Shoot",1.03337912859682,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"431","BARN11_06/04/2020","BARN11",3.70915548766437,NA,"BARN11",2020-04-06,"GBG",4,2020,"2019",0,14,97,NA,NA,"No","COULL1",157,1.31080421935008,428,2.37777777777778,10,"No_Shoot",1.0552777935756,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"432","BARN11_07/04/2020","BARN11",3.15274687795006,NA,"BARN11",2020-04-07,"GBG",4,2020,"2019",0,15,98,NA,NA,"No","COULL1",158,1.14827409759091,428,2.37777777777778,10,"No_Shoot",1.07717645855437,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"433","BARN11_08/04/2020","BARN11",3.39887263124291,NA,"BARN11",2020-04-08,"GBG",4,2020,"2019",0,15,99,NA,NA,"No","COULL1",159,1.22344379759143,428,2.37777777777778,10,"No_Shoot",1.09907512353315,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"434","BARN11_09/04/2020","BARN11",4.02855736289597,NA,"BARN11",2020-04-09,"GBG",4,2020,"2019",0,15,100,NA,NA,"No","COULL1",160,1.39340833740294,428,2.37777777777778,10,"No_Shoot",1.12097378851193,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"435","BARN11_10/04/2020","BARN11",5.47768955678784,NA,"BARN11",2020-04-10,"GBG",4,2020,"2019",0,15,101,NA,NA,"No","COULL1",161,1.70068339833102,428,2.37777777777778,10,"No_Shoot",1.1428724534907,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"436","BARN11_11/04/2020","BARN11",1.81074067544259,NA,"BARN11",2020-04-11,"GBG",4,2020,"2019",0,14,102,NA,NA,"No","COULL1",162,0.593735974524657,428,2.37777777777778,10,"No_Shoot",1.16477111846948,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"437","BARN11_12/04/2020","BARN11",4.64425220430166,NA,"BARN11",2020-04-12,"GBG",4,2020,"2019",0,14,103,NA,NA,"No","COULL1",163,1.53563036991954,428,2.37777777777778,10,"No_Shoot",1.18666978344826,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"438","BARN11_13/04/2020","BARN11",12.9845046242982,NA,"BARN11",2020-04-13,"GBG",4,2020,"2019",0,14,104,NA,NA,"No","COULL1",164,2.56375669454472,428,2.37777777777778,10,"No_Shoot",1.20856844842703,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"439","BARN11_01/11/2020","BARN11",2.50535188461697,NA,"BARN11",2020-11-01,"GBG",11,2020,"2019",0,10,306,NA,NA,"No","COULL1",1,0.918429197572418,428,2.37777777777778,10,"No_Shoot",-2.36091394311354,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"440","BARN11_02/11/2020","BARN11",10.9576086210365,NA,"BARN11",2020-11-02,"GBG",11,2020,"2019",0,9,307,NA,NA,"No","COULL1",2,2.39403406620137,428,2.37777777777778,10,"No_Shoot",-2.33901527813476,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"441","BARN11_03/11/2020","BARN11",3.86815559364476,NA,"BARN11",2020-11-03,"GBG",11,2020,"2019",0,9,308,NA,NA,"No","SI.AORADH",3,1.35277780264674,428,2.37777777777778,10,"No_Shoot",-2.31711661315598,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"442","BARN11_04/11/2020","BARN11",3.64742056724325,NA,"BARN11",2020-11-04,"GBG",11,2020,"2019",0,9,309,NA,NA,"No","SI.AORADH",4,1.29402022386259,428,2.37777777777778,10,"No_Shoot",-2.29521794817721,-0.235862727415038,-0.235862727415038,1.15396429776449,"F","BARN11_2019","1"
"443","BARN11_05/11/2020","BARN11",4.12992886524168,NA,"BARN11",2020-11-05,"GBG",11,2020,"2019",1,10,310,"AO30","craigens","No","SI.AORADH",5,1.41826018291218,428,2.37777777777778,11,"Shoot",-2.27331928319843,-0.235862727415038,-0.235862727415038,1.33508344628449,"F","BARN11_2019","2"
"444","BARN11_06/11/2020","BARN11",4.1857175773415,NA,"BARN11",2020-11-06,"GBG",11,2020,"2019",0,10,311,NA,NA,"No","SI.AORADH",6,1.43167815336298,428,2.37777777777778,11,"No_Shoot",-2.25142061821965,-0.235862727415038,-0.235862727415038,1.33508344628449,"F","BARN11_2019","1"
"445","BARN11_07/11/2020","BARN11",2.71646323481632,NA,"BARN11",2020-11-07,"GBG",11,2020,"2019",1,10,312,"AO31","craigens","No","SI.AORADH",7,0.999330752891101,428,2.37777777777778,12,"Shoot",-2.22952195324088,-0.235862727415038,-0.235862727415038,1.51620259480448,"F","BARN11_2019","2"
"446","BARN11_08/11/2020","BARN11",3.54450983919797,NA,"BARN11",2020-11-08,"GBG",11,2020,"2019",0,10,313,NA,NA,"No","SI.AORADH",8,1.26539988221484,428,2.37777777777778,12,"No_Shoot",-2.2076232882621,-0.235862727415038,-0.235862727415038,1.51620259480448,"F","BARN11_2019","1"
"447","BARN11_09/11/2020","BARN11",5.63853070318939,NA,"BARN11",2020-11-09,"GBG",11,2020,"2019",0,10,314,NA,NA,"No","SI.AORADH",9,1.7296235179515,428,2.37777777777778,12,"No_Shoot",-2.18572462328332,-0.235862727415038,-0.235862727415038,1.51620259480448,"F","BARN11_2019","1"
"448","BARN11_10/11/2020","BARN11",9.6344543930596,NA,"BARN11",2020-11-10,"GBG",11,2020,"2019",0,10,315,NA,NA,"No","ROCKSIDE FARM",10,2.26534567266143,428,2.37777777777778,12,"No_Shoot",-2.16382595830455,-0.235862727415038,-0.235862727415038,1.51620259480448,"F","BARN11_2019","1"
"449","BARN11_11/11/2020","BARN11",2.50300076456824,NA,"BARN11",2020-11-11,"GBG",11,2020,"2019",0,10,316,NA,NA,"No","SI.AORADH",11,0.917490317910333,428,2.37777777777778,12,"No_Shoot",-2.14192729332577,-0.235862727415038,-0.235862727415038,1.51620259480448,"F","BARN11_2019","1"
"450","BARN11_12/11/2020","BARN11",1.5502676259684,NA,"BARN11",2020-11-12,"GBG",11,2020,"2019",1,10,317,"CP58","craigens","No","CRAIGENS & CORSAPOL",12,0.438427577941898,428,2.37777777777778,13,"Shoot",-2.12002862834699,-0.235862727415038,-0.235862727415038,1.69732174332448,"F","BARN11_2019","2"
"451","BARN11_14/11/2020","BARN11",3.77205219012718,NA,"BARN11",2020-11-14,"GBG",11,2020,"2019",0,9,319,NA,NA,"No","SI.AORADH",14,1.3276192008704,428,2.37777777777778,13,"No_Shoot",-2.07623129838944,-0.235862727415038,-0.235862727415038,1.69732174332448,"F","BARN11_2019","1"
